,azimuth,differential_reflectivity,differential_phase,horizontal_power,vertical_power,resultant_voltage_phi,resultant_voltage_theta,frequency
14,28,8.39681379897134,-61.28518325170934,45.764658784407374,6.619860669164,(6.732822496069572-0.6586046012797679j),(1.4499648370609894+2.125432342007315j),5.6
15,30,8.960807039189364,-65.77776247318452,52.32682845467637,6.647275961832448,(7.182123989700523-0.8625099716783586j),(1.3305924930595663+2.208347703430322j),5.6
16,32,9.501622990537205,-70.0647593294986,59.84776274195543,6.712520437294367,(7.660116514240215-1.081839974404614j),(1.2152925568354975+2.288139951706321j),5.6
17,34,10.017973881623183,-74.12388430667424,68.38739348591312,6.810494761313816,(8.164387204725966-1.315361188883126j),(1.1040747025037856+2.3646381990919867j),5.6
18,36,10.509530101468611,-77.94231430112454,77.99597406840823,6.936161172111403,(8.692345259203666-1.5617643750603982j),(0.9969511804979474+2.4376729714658514j),5.6
19,38,10.97666789258209,-81.51499433944029,88.7114456549031,7.084559749303815,(9.241226027974932-1.8196667702581604j),(0.8939365549805816+2.507077419022649j),5.6
20,40,11.420243868908067,-84.84296093546115,100.55691008063008,7.25082682794455,(9.808097313305435-2.0876151880461005j),(0.7950473870535388+2.572688570403322j),5.6
21,42,11.841409060252545,-87.93180203558029,113.53827909058268,7.430215352932777,(10.389868025690534-2.364089993912275j),(0.7003018785678217+2.634348616225111j),5.6
22,44,12.241465572153745,-90.79031840403981,127.64217290316081,7.618116880897195,(10.983299303886046-2.6475100197009813j),(0.6097194908935561+2.6919062062638246j),5.6
23,46,12.621762781959784,-93.42941166475939,142.83414214216452,7.810084857695786,(11.585018162619749-2.9362384633975207j),(0.5233205522312039+2.74521774315048j),5.6
24,48,12.9836268705264,-95.86119620966802,159.05728570580104,8.00185873272278,(12.191533684880861-3.2285898030279885j),(0.44112586599298975+2.794148654433889j),5.6
25,50,13.328316558191272,-98.09831489114049,176.23133282973254,8.189388418498462,(12.79925572571672-3.522837733623331j),(0.36315633148129045+2.8385746242442726j),5.6
26,52,13.656998300858167,-100.15342972359358,194.2522502788174,8.368858567745999,(13.404516042607094-3.817224114760153j),(0.28943258666791216+2.878382765637802j),5.6
27,54,13.970735224254678,-102.03885625220633,212.99242521635685,8.536712121256684,(14.003591714617654-4.109968893635165j),(0.21997468134540998+2.913472714961249j),5.6
28,56,14.270485282569112,-103.76631153743674,232.3014609496059,8.689672579134395,(14.592730659891519-4.399280945503248j),(0.15480178735676997+2.94375763026876j),5.6
29,58,14.557105270662973,-105.34674906820723,252.00760668513325,8.824764465284035,(15.168179009637246-4.68336975016209j),(0.09393195107289998+2.969165076894795j),5.6
30,60,14.83135828436441,-106.79025810795301,271.91982406424927,8.939331489526982,(15.72621004796221-4.960457800608898j),(0.03738189177192108+2.989637784698095j),5.6
31,62,15.093922981680123,-108.106009215462,291.83047315035316,9.031051962339754,(16.263154381752443-5.228793618573931j),(-0.014833151851258997+3.0051342632145253j),5.6
32,64,15.345403563382389,-109.30223154008732,311.51857941473753,9.097951081913545,(16.775430964575257-5.486665231951662j),(-0.06269952619353969+3.015629262911582j),5.6
33,66,15.58633979602223,-110.38621077822997,330.7536219353514,9.13840979002085,(17.259578564425883-5.732413951710234j),(-0.10620521869757393+3.021114072911225j),5.6
34,68,15.817216679264,-111.364299352275,349.29976238341635,9.151169979401901,(17.71228723807353-5.964448271164228j),(-0.1453398669022734+3.0215966478818332j),5.6
35,70,16.038473544345493,-112.24193246932624,366.9204153666672,9.13533592833506,(18.130429355798718-6.181257698968654j),(-0.18009472337517973+3.017101559269671j),5.6
36,72,16.25051248726178,-113.02364530745099,383.38304425317017,9.090371934814168,(18.511089710160498-6.3814263292433475j),(-0.21046258038337307+3.0076697686203087j),5.6
37,74,16.453706108629053,-113.7130877427475,398.46405358978313,9.01609622024885,(18.851594241800676-6.563645948121423j),(-0.23643765915117232+2.9933582233979217j),5.6
38,76,16.64840456611388,-114.31303384814386,411.9536404126325,8.91267126781772,(19.149536924498378-6.726728476005681j),(-0.25801546941290177+2.9742392784309333j),5.6
39,78,16.834941954241156,-114.82538393194444,423.660462721462,8.780590850515727,(19.402804370807587-6.869617549007513j),(-0.27519264573442914+2.9503999488627657j),5.6
40,80,17.01364201615864,-115.25115719315595,433.4159845639951,8.620664085669116,(19.609597748714787-6.991399051520013j),(-0.28796676766072604+2.921941003236059j),5.6
41,82,17.184823165151172,-115.59047319324519,441.07836370579804,8.433996923555032,(19.768451638114133-7.091310424550645j),(-0.29633617113846+2.888975908039046j),5.6
42,84,17.34880275060651,-115.84252030970734,446.5357596722953,8.22197153549832,(19.87824950315374-7.168748591118495j),(-0.3002997588148295+2.8516296376552956j),5.6
43,86,17.505900441337182,-116.00550916862109,449.70895668493375,7.986224109419119,(19.938235511313064-7.223276360513178j),(-0.2998568167274245+2.810037366100532j),5.6
44,88,17.656440513791146,-116.0766087659563,450.5532170937031,7.728621587079825,(19.9480224916236-7.254627196995171j),(-0.29500684450045345+2.764343059169341j),5.6
45,90,17.800752715686166,-116.05186259925289,449.059305500769,7.451237886269918,(19.907595890893518-7.262708265216812j),(-0.28574940554447537+2.7146979875302697j),5.6
46,92,17.93917121501421,-115.92608166006457,445.2536508850878,7.156330143115751,(19.817313656906933-7.247601693585111j),(-0.27208400279096434+2.661259182894631j),5.6
47,94,18.072030923085148,-115.69271062341382,439.19764252757875,6.846315485047429,(19.67790204934442-7.209564027317139j),(-0.2540099843745409+2.604187860521102j),5.6
48,96,18.19966017436126,-115.34366307854283,430.98608419732864,6.523748805225369,(19.490447451032278-7.149023874339635j),(-0.2315264823196861+2.5436478319944453j),5.6
49,98,18.322368322410753,-114.86912130273717,420.74485866858885,6.191301956433837,(19.256384322273462-7.066577778634411j),(-0.20463238580882415+2.479803932393048j),5.6
50,100,18.440426226490057,-114.25729611734486,408.62788002419796,5.851744719035315,(18.977479507546548-6.962984386371176j),(-0.17332634909640543+2.4128204856027367j),5.6
51,102,18.554036800839746,-113.49414318757661,394.8134333313974,5.507927826551873,(18.655813165565426-6.83915699943444j),(-0.13760683260175544+2.342859830671307j),5.6
52,104,18.663291711216097,-112.56303444085992,379.50001925814064,5.162768256922905,(18.293756648725225-6.696154637951713j),(-0.09747217428009236+2.2700809307520333j),5.6
53,106,18.76810886103048,-111.44438827328297,362.9018343843888,4.819236920543786,(17.89394770540091-6.535171757556668j),(-0.052920687095783236+2.1946380843822735j),5.6
54,108,18.86814346628679,-110.11527185111137,345.2440259318395,4.480348800920266,(17.459263417287552-6.357526787800747j),(-0.003950777335416156+2.1166797566657816j),5.6
55,110,18.962663312391545,-108.54900621840376,326.75786222966275,4.149155532819039,(16.992791313265194-6.164649674838121j),(0.04943892232572811+2.036347545429883j),5.6
56,112,19.05037646983632,-106.71483482721916,307.67595755656595,3.8287403384894896,(16.497799120748603-5.95806862397476j),(0.10724941162925461+1.9537752947037355j),5.6
57,114,19.129198043682734,-104.57776513654512,288.22768238903836,3.522215186510353,(15.977703624867637-5.739396245680362j),(0.1694811802891909+1.8690883649624852j),5.6
58,116,19.195943094851035,-102.09876901279705,268.6348780996488,3.2327199914889504,(15.436039105320194-5.510315312091906j),(0.23613407111287277+1.7824030666346515j),5.6
59,118,19.245938986849545,-99.23563698754855,249.10797951145426,2.9634236366149396,(14.876425810573824-5.272564329996096j),(0.30720715514294916+1.6938262604068681j),5.6
60,120,19.272567832001528,-95.94491963640957,229.84263028350213,2.7175265751066204,(14.302538910025262-5.027923130947355j),(0.3826986246669035+1.6034551249675437j),5.6
61,122,19.266786873539793,-92.18552224701038,211.01685579625283,2.498264750524312,(13.718078337287256-4.778198669823489j),(0.4626057090375193+1.5113770901036596j),5.6
62,124,19.21674019373664,-87.92454974239337,192.78883698360437,2.308914568722411,(13.12673990323597-4.525211210142222j),(0.5469246171719311+1.4176699305034821j),5.6
63,126,19.10766876760774,-83.1457342160951,175.2953073320696,2.1527986548603275,(12.532188016597136-4.27078105839304j),(0.6356505093175899+1.3224020133320336j),5.6
64,128,18.92241869261549,-77.8599477928504,158.6505748935431,2.0332921357128693,(11.938030304127071-4.016715990867012j),(0.7287774992425877+1.225632690617621j),5.6
65,130,18.642858744614244,-72.1157526886133,142.94615237378065,1.9538291991084202,(11.347794372946417-3.7647994957376243j),(0.8262986865179975+1.1274128257949934j),5.6
66,132,18.252324757199716,-66.0060641893113,128.2509617698697,1.9179096967407878,(10.764906905661572-3.5167799308898333j),(0.9282062169475411+1.0277854423763366j),5.6
67,134,17.738743460167495,-59.66615160151894,114.61206608717507,1.9291055723340451,(10.192675225757444-3.274360674911287j),(1.0344913676174903+0.926786481698422j),5.6
68,136,17.09752132565204,-53.26016650586986,102.0558696610956,1.99106691238753,(9.634271417691567-3.0391913252289564j),(1.1451446514256531+0.8244456560008969j),5.6
69,138,16.3330568470376,-46.95841936211722,90.58972066817378,2.107527430151244,(9.09271903412639-2.8128599742272j),(1.2601559344118325+0.72078738274049j),5.6
70,140,15.458207048167331,-40.91280811158744,80.20384451846873,2.282309203581716,(8.570882373023357-2.5968865716981657j),(1.3795145577189785+0.6158317859798464j),5.6
71,142,14.491996399144377,-35.23894700701393,70.87353482132188,2.519326493908602,(8.0714582606266-2.392717360718671j),(1.503209454655794+0.5095957509065718j),5.6
72,144,13.456597925623488,-30.009629236366024,62.56152924904616,2.8225884721384475,(7.5969702336251554-2.2017203542819703j),(1.631229252084005+0.4020940179658301j),5.6
73,146,12.374662998880346,-25.258628254896134,55.22050053634167,3.196200675966049,(7.149764975486578-2.0251818021222423j),(1.763562344288618+0.2933403036974016j),5.6
74,148,11.267587734059191,-20.990429348280465,48.79559764151562,3.6443650089111546,(6.7320108287116165-1.8643035814011526j),(1.9001969266113763+0.18334843606596474j),5.6
75,150,10.154753238429983,-17.191313173511308,43.22697831572934,4.171378077335855,(6.345698176798862-1.7202014314320648j),(2.041120975480523+0.07213349283996795j),5.6
76,152,9.05346360124461,-13.838849362048478,38.45228153138141,4.781627639934775,(5.9926414673677755-1.5939039415741492j),(2.186322161098536-0.04028706770419266j),5.6
77,154,7.979241801499928,-10.908618465109754,34.40899597178222,5.479586919394051,(5.674482631083608-1.486352192891268j),(2.3357876789860503-0.15389229379995295j),5.6
78,156,6.94621242293776,-8.378098616121562,31.036688679344554,6.269806498572487,(5.3926956398722155-1.398399948172108j),(2.489503986859927-0.2686566544513924j),5.6
79,158,5.967398947518289,-6.228134314340295,28.279065638677903,7.156903495841433,(5.148591942169432-1.330814281447978j),(2.647456434030253-0.3845489900562058j),5.6
80,160,5.054845893825464,-4.442527522157583,26.085843232435348,8.145547688065573,(4.943326512436615-1.2842765371510154j),(2.809628771608222-0.5015315082991736j),5.6
81,162,4.219534885895359,-3.0063038597507674,24.414415911775542,9.240444228074054,(4.777904256610866-1.2593835104666522j),(2.9760025334499414-0.6195588341502247j),5.6
82,164,3.4711069959214425,-1.9032368358125364,23.231310894995488,10.446312588689421,(4.653186524189907-1.2566487441178351j),(3.14655627984947-0.7385771228715939j),5.6
83,166,2.8174402928811224,-1.1132753568468003,22.513425137696384,11.767861360601554,(4.569897490912444-1.2765038426297566j),(3.3212646986181213-0.8585232450636583j),5.6
84,168,2.2641645922977958,-0.6105506200846804,22.249043158302538,13.209758539273247,(4.528630193098232-1.3192997129013584j),(3.5000975613022822-0.9793240529258261j),5.6
85,170,1.8142203656654867,-0.3625468229572332,22.438636563316788,14.776596958947694,(4.529852015210712-1.3853076494440653j),(3.683018535834971-1.1008957369541053j),5.6
86,172,1.467575146031967,-0.33075253504616003,23.095447358947837,16.472854572070613,(4.573909455722577-1.474720193731487j),(3.8699838608622206-1.2231432821777481j),5.6
87,174,1.2211884310566807,-0.4727064695531749,24.245857464623224,18.302849331116956,(4.661032022413868-1.5876517094928972j),(4.060940891176332-1.3459600326491628j),5.6
88,176,1.0692641946578108,-0.7449506841036149,25.92954640229473,20.27068850782284,(4.791335136423709-1.724138629219338j),(4.255826528030301-1.4692273721709626j),5.6
89,178,1.0037625107026857,-1.1061718589185057,28.19943809521766,22.38021238172999,(4.964821954255635-1.8841393413861163j),(4.454565552411765-1.5928145281219843j),5.6
90,180,1.0150825771780558,-1.519838409788482,31.12143626505272,24.634932344707668,(5.181384048063001-2.0675337026348544j),(4.6570688834642935-1.7165785037033126j),5.6
91,182,1.0927999980530168,-1.9558880674099282,34.773946275480725,27.037963598381264,(5.440800916455564-2.274122174153582j),(4.863231787945419-1.8403641419834456j),5.6
92,184,1.2263482820911766,-2.3913515137564443,39.24717965118187,29.59195276467927,(5.742738330376218-2.503624596462025j),(5.0729320697723495-1.9640043228451654j),5.6
93,186,1.4055685186000955,-2.8100716783712123,44.64223611996406,32.29900088187653,(6.086745550769294-2.7556786315088075j),(5.286028271106717-2.0873202914112325j),5.6
94,188,1.6210943268554172,-3.2018206552526562,51.06995709581751,35.160582416208214,(6.472251486429942-3.0298379151735046j),(5.502357918004665-2.2101221139067384j),5.6
95,190,1.86457598549854,-3.561130237069593,58.64954424091461,38.17746107803318,(6.898559891080128-3.3255699767250655j),(5.721735844299391-2.332209254353631j),5.6
96,192,2.128770567556575,-3.8860860547416816,67.50693729640543,41.34960338772691,(7.3648437279632635-3.642253994312533j),(5.943952627060937-2.4533712631769147j),5.6
97,194,2.407533874865545,-4.177242643822906,77.77294691035291,44.6760910869809,(7.870138857622267-3.9791784669824724j),(6.168773165771235-2.573388566898058j),5.6
98,196,2.695748984817292,-4.4367334041191935,89.58114084006954,48.1550336328415,(8.41333722965477-4.3355388938602015j),(6.395935435319213-2.692033346760314j),5.6
99,198,2.9892200353867624,-4.667590462063423,103.06548574921992,51.7834821428266,(8.993179781689403-4.71043555984294j),(6.625149440234605-2.809070493488144j),5.6
100,200,3.284552142267898,-4.873255539154034,118.3577518965485,55.55734627851689,(9.608249268266816-5.102871534283287j),(6.856096394437632-2.9242586254803444j),5.6
101,202,3.5790311994724644,-5.057248159350884,135.5846943090405,59.47131566123578,(10.256963258346914-5.511750994553541j),(7.088428147390291-3.0373511585789386j),5.6
102,204,3.8705116577723047,-5.222954798079202,154.86503147736556,63.51878750610262,(10.937567552548353-5.935877989885485j),(7.321766874107395-3.1480974170641947j),5.6
103,206,4.157316338203305,-5.373506122183793,176.30625107007654,67.69180223907124,(11.648130279553605-6.3739557623679035j),(7.5557050432245925-3.2562437775543938j),5.6
104,208,4.438149692638401,-5.51171546768745,200.00128143600668,71.98098892433106,(12.38653693521883-6.824586741222242j),(7.789805674395369-3.3615348398445564j),5.6
105,210,4.712024331583327,-5.640057986264819,226.02507748155355,76.37552237314505,(13.150486627449826-7.286273323367496j),(8.023602893733091-3.463714621157901j),5.6
106,212,4.978199778594091,-5.760675439772209,254.4311795355302,80.86309382722979,(13.937489784672973-7.757419547611608j),(8.256602793947183-3.5625277725532705j),5.6
107,214,5.236132023336074,-5.875396090553224,285.24831365004906,85.4298971031628,(14.744867575517343-8.236333761480669j),(8.48828460409726-3.657720818078962j),5.6
108,216,5.485432344425814,-5.985762528441327,318.4771109759845,90.0606320431714,(15.569753271921902-8.721232368619797j),(8.7181021724634-3.749043418481616j),5.6
109,218,5.725833932659566,-6.093062746464226,354.08703190021174,94.73852703340239,(16.40909576723715-9.210244730833782j),(8.945485764704245-3.836249661697752j),5.6
110,220,5.957164984373376,-6.198361519543742,392.01358701325336,99.4453822146339,(17.259665434854632-9.701419282256463j),(9.169844178035683-3.9190993818961712j),5.6
111,222,6.179327104715804,-6.302530335542855,432.1559511662499,104.16163481491208,(18.118062481654164-10.192730893981537j),(9.390567170450009-3.9973595074972392j),5.6
112,224,6.392278033730228,-6.406274927099911,474.3750683613073,108.86644777039311,(18.9807279140404-10.682089506013085j),(9.607028201743445-4.070805436433829j),5.6
113,226,6.596017869846568,-6.5101599723823425,518.4923435510494,113.53782246660589,(19.84395719313979-11.167350019941395j),(9.818587480261474-4.139222434112293j),5.6
114,228,6.790578109098856,-6.614630860463783,564.2890122154803,118.1527360241497,(20.7039166099751-11.646323420834472j),(10.024595305632353-4.202407046258548j),5.6
115,230,6.976012942206439,-6.72003261410099,611.5062695807646,122.68730307465493,(21.556662362057295-12.116789070914246j),(10.224395693404446-4.260168515369733j),5.6
116,232,7.152392356147378,-6.826626173483444,659.8462284178278,127.11696142970135,(22.398162260434773-12.576508091400543j),(10.41733026240372-4.312330186072141j),5.6
117,234,7.319796673687842,-6.934602298969928,708.9737575529351,131.41668045089386,(23.224319941878704-13.023237723016134j),(10.602742360017658-4.358730881573332j),5.6
118,236,7.478312235826974,-7.044093369298643,758.5192327724244,135.56119029741578,(24.031001405770752-13.454746530807208j),(10.779981394583118-4.399226230811232j),5.6
119,238,7.628027990436454,-7.1551833484161955,808.0822081289863,139.52522957923105,(24.814063640498926-13.86883029582003j),(10.948407337918148-4.433689924008118j),5.6
120,240,7.769032797691432,-7.267916177702457,857.235989389558,143.28380830308106,(25.569385051336468-14.263328415417254j),(11.10739535506611-4.462014873276065j),5.6
121,242,7.901413301113898,-7.382302827230596,905.5330633059679,146.81248238706468,(26.29289735210628-14.636140616213357j),(11.256340512694926-4.484114254713814j),5.6
122,244,8.02525224373285,-7.498327213618309,952.5113075161672,150.0876354672341,(26.980618537951102-14.985243769313085j),(11.394662512723391-4.499922409149997j),5.6
123,246,8.140627133499471,-7.615951165417326,997.7008772913857,153.08676324729853,(27.628686517568383-15.30870858711867j),(11.521810393704794-4.509395580209695j),5.6
124,248,8.247609181715422,-7.735118591534557,1040.6316382080122,155.78875527667907,(28.23339295148906-15.604715974820568j),(11.637267139608742-4.51251247068212j),5.6
125,250,8.34626245391204,-7.855758984339935,1080.8409893580915,158.17416880066833,(28.791216819698366-15.871572807986285j),(11.7405541339547-4.509274601124611j),5.6
126,252,8.43664318503802,-7.977790367884298,1117.881901074619,160.22548922628698,(29.298857227709448-16.10772691055187j),(11.831235396918984-4.499706458090152j),5.6
127,254,8.518799220713193,-8.10112178250388,1151.330975429235,161.92737179893717,(29.753264956094736-16.311781015010602j),(11.908921544053296-4.483855423240188j),5.6
128,256,8.592769554126413,-8.225655380529428,1180.7963278616342,163.26685929396598,(30.151672264607427-16.482505498538064j),(11.973273407661784-4.461791478693863j),5.6
129,258,8.658583934408103,-8.351288193224034,1205.925084941238,164.23357089255074,(30.49162047876693-16.618849705081256j),(12.024005265585544-4.4336066882079j),5.6
130,260,8.716262527236955,-8.477913616555467,1226.4102968622542,164.81985792681715,(30.770984913715616-16.71995168360663j),(12.060887627104018-4.399414457991697j),5.6
131,262,8.765815612440813,-8.605422652362305,1241.9970739999667,165.02092283117682,(30.987996727145365-16.785146196515395j),(12.083749531701155-4.35934858508573j),5.6
132,264,8.807243306552543,-8.733704931759412,1252.4877745225008,164.83489840895035,(31.14126133929368-16.81397087901349j),(12.092480323497206-4.313562105126486j),5.6
133,266,8.840535300900601,-8.86264953903397,1257.746094160228,164.2628853905818,(31.229773112296293-16.806170459528364j),(12.087030871961137-4.262225954925455j),5.6
134,268,8.865670608046013,-8.992145646219578,1257.6999390108376,163.3089471966741,(31.252926042783436-16.761698982356965j),(12.067414217978222-4.20552746851226j),5.6
135,270,8.882617311253597,-9.122082961008607,1252.342996602977,161.98006179554804,(31.21052028863574-16.680720005912036j),(12.033705633238576-4.143668728085077j),5.6
136,272,8.891332313429102,-9.252351983214455,1241.7349580885043,160.28603152877116,(31.10276442208906-16.563604782550662j),(11.986042090005292-4.076864793611967j),5.6
137,274,8.891761083543718,-9.382844057436447,1226.0003839059748,158.23935273887756,(30.930273374930927-16.410928458134656j),(11.924621147475646-4.005341836604481j),5.6
138,276,8.88383740021207,-9.513451201570351,1205.326245033005,155.85504793888853,(30.694062115863986-16.223464360625588j),(11.849699269899038-3.9293352048206263j),5.6
139,278,8.867483093787468,-9.644065682140178,1179.9582104480241,153.15046408595245,(30.395535173263415-16.00217647630881j),(11.761589600227474-3.8490874453269273j),5.6
140,280,8.842607790235567,-9.774579297830265,1150.1957871672555,150.14504123531663,(30.036472186836644-15.748210239155558j),(11.660659221124414-3.7648463134798438j),5.6
141,282,8.809108662235754,-9.904882321696983,1116.386450862062,146.86005643648164,(29.61900973760103-15.462881782706534j),(11.547325942546426-3.676862794975627j),5.6
142,284,8.766870195602504,-10.034862040089006,1078.9189314389562,143.3183481731183,(29.145619765469373-15.147665824332044j),(11.422054661606655-3.5853891672157374j),5.6
143,286,8.715763982269124,-10.164400812220272,1038.215838182082,139.54402693521166,(28.619084936230152-14.80418236833518j),(11.285353346051789-3.490677124852618j),5.6
144,288,8.655648555088977,-10.29337355777051,994.7258225349254,135.56217763866397,(28.042471364007184-14.43418242692542j),(11.137768697195323-3.3929759926117926j),5.6
145,290,8.586369284654326,-10.42164456130436,948.9154830249148,131.39855957895435,(27.419099130142413-14.039532966460758j),(10.979881551633397-3.2925310463312147j),5.6
146,292,8.507758364640605,-10.549063460645296,901.2612162587478,127.07930942671427,(26.75251106458544-13.622201290466286j),(10.812302083384875-3.189581960750555j),5.6
147,294,8.419634920210909,-10.67546026211921,852.2412106649283,122.63065245748213,(26.04644027086968-13.184239070987239j),(10.635664869306499-3.084361399914362j),5.6
148,296,8.321805284225984,-10.800639198245484,802.327766326368,118.0786267720164,(25.30477688049757-12.727766235856299j),(10.45062388074551-2.977093763254371j),5.6
149,298,8.214063499176715,-10.924371213356695,751.9801056757042,113.44882472585932,(24.5315345174979-12.254954911892314j),(10.257847463403735-2.8679940975184914j),5.6
150,300,8.0961921195722,-11.046384830447778,701.6378170031342,108.7661551716949,(23.73081693925343-11.768013613128453j),(10.058013365464436-2.7572671818004246j),5.6
151,302,7.9679634112455275,-11.166355119216261,651.715046784951,104.05462944575946,(22.906785296385618-11.269171849352674j),(9.851803871119667-2.645106790046675j),5.6
152,304,7.829141071932698,-11.283890453343451,602.595528944372,99.3371733268504,(22.06362642324639-10.760665313994096j),(9.63990109296807-2.531695132642038j),5.6
153,306,7.679482633428378,-11.398516718174362,554.6285104764981,94.63546648392378,(21.205522532536243-10.244721792152081j),(9.422982472322756-2.4172024760499244j),5.6
154,308,7.518742751846967,-11.509658614712272,508.12560451544334,89.96981022869633,(20.336622643891857-9.723547909862344j),(9.201716531449971-2.3017869370418813j),5.6
155,310,7.346677651847625,-11.61661771234856,463.3585748964136,85.35902372237207,(19.46101602820673-9.199316824976435j),(8.976758916260986-2.1855944458432677j),5.6
156,312,7.163051066638912,-11.718546947328521,420.5580314307138,80.8203681667714,(18.582707898239416-8.674156938828359j),(8.748748762095648-2.068758870555313j),5.6
157,314,6.967642112338882,-11.814421371358854,379.91299315958804,76.36949795406466,(17.705597523059602-8.150141686560655j),(8.51830540911512-1.9514022935070943j),5.6
158,316,6.760255657658655,-11.903005163017426,341.5712582884749,72.02043726634366,(16.833458890252626-7.6292804430463645j),(8.28602548757538-1.83363542875754j),5.6
159,318,6.540735903207249,-11.982815280526363,305.6405046489102,67.7855802132743,(15.969923986840968-7.113510561138688j),(8.052480386985266-1.715558168787033j),5.6
160,320,6.308984073968063,-12.05208274212702,272.1900335218434,63.67571227728341,(15.118468718584964-6.60469053983692j),(7.818214116989015-1.5972602474853896j),5.6
161,322,6.064981357163583,-12.108713491869285,241.25306245082228,59.700050602187765,(14.282401438717576-6.104594302174423j),(7.583741561868466-1.4788220058467523j),5.6
162,324,5.808818485294887,-12.150252318002,212.82946909403202,55.86630051045379,(13.464854012153639-5.6149065464548995j),(7.349547124904639-1.36031524627924j),5.6
163,326,5.540733661324245,-12.173855579057236,186.8888878981174,52.180725562994944,(12.668775300332719-5.137219120087934j),(7.116083753609632-1.24180416113331j),5.6
164,328,5.2611608244222285,-12.176281878751944,163.3740640279897,48.64822847659207,(11.896926915867846-4.673028352844536j),(6.883772332080753-1.1233463208964434j),5.6
165,330,4.970790505962956,-12.153914714115135,142.20437408132938,45.272440280434665,(11.15188106530954-4.2237332759680655j),(6.653001422540582-1.0049937074965456j),5.6
166,332,4.67064562406472,-12.1028379476161,123.27943015046758,42.05581521561994,(10.43602027289355-3.7906346453097237j),(6.42412733454278-0.8867937782823082j),5.6
167,334,4.362174332926832,-12.018994112140506,106.48269225235654,38.99972905026467,(9.751538758307689-3.374934680490794j),(6.19747449739733-0.7687905464912895j),5.6
168,336,4.04736119249627,-11.898467137828181,91.68502352151339,36.10457868832156,(9.100445227094877-2.97773742800796j),(5.973336109128844-0.6510256643935287j),5.6
169,338,3.7288560242843105,-11.737944403779306,78.74813238405693,33.36988118163538,(8.48456682336849-2.600049654112711j),(5.75197503367854-0.5335394957959005j),5.6
170,340,3.4101162900281397,-11.535425761254933,67.52785577516713,30.794370503740453,(7.905553990658316-2.2427821730951756j),(5.533624917154984-0.41637216523436704j),5.6
171,342,3.0955530131238165,-11.29125416128161,57.877246964299516,28.376090700039267,(7.36488598774116-1.9067515181253727j),(5.318491493578229-0.29956457196286945j),5.6
172,344,2.790661663797072,-11.009534163439337,49.64944041080162,26.11248428553759,(6.863876811836513-1.5926818648853414j),(5.106754050783629-0.1831593577805385j),5.6
173,346,2.502108251605773,-10.699965963481894,42.70027405522566,24.000475010317942,(6.403681291191732-1.3012071226621287j),(4.8985670278016205-0.06720181882019771j),5.6
174,348,2.237728908655596,-10.380034926684944,36.89065639446002,22.036544348950223,(5.985301122467716-1.032873113139615j),(4.694061716040096+0.04825924737216858j),5.6
175,350,2.0063929475104065,-10.077344798462681,32.088671492042714,20.21680128873585,(5.609590645049739-0.788139763628996j),(4.493348037887998+0.16317076681787962j),5.6
